place_id,query,name,state,lon,lat,est,json_url
ChIJZwVNsq0pTYYRLhyd2-smcJs,brew+pub,Red Dirt Brewhouse,OK,-97.1277813,34.1713323,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOK&region=US
ChIJ_aQ_1ILrtocRC38Rg4h_ME4,brew+pub,Prairie Brewpub,OR,-95.9938299,36.1589559,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJ8a60XnUKlVQRgMniOqdSYds,brew+pub,Lucky Labrador Brew Pub,OR,-122.6563595,45.51246949999999,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJhbBMjhDd6lQRk2JtAg1Gmlc,brew+pub,Pelican Brewing,OR,-123.970382,45.215229,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJJZxsE2kOllQRZcSaCr8JTWI,brew+pub,Big Horse Brew Pub & Restaurant,OR,-121.512094,45.707973,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJofIYkk69uFQRy04lGg8TVj4,brew+pub,Sunriver Brewing Co. - Sunriver Pub,OR,-121.436608,43.872799,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJ95aSzkEewVQRZ2IVA9gUgC8,brew+pub,Falling Sky Brewing House & Pub,OR,-123.0921643,44.0452338,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJseikVPYJlVQRmqdDhdarfZ0,brew+pub,Kells Brewery,OR,-122.6940005,45.5244264,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJ82aycqjCyoARGNnaNQM94-E,brew+pub,Zion Canyon Brewing Company,OR,-112.9889657,37.1992144,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJQTUJBwwfwVQRZKrPGfBrF4w,brew+pub,Highlands Brew Pub,OR,-123.0875092,44.0104826,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJA3g0GmUz4ocRcGV1E0fCQQM,brew+pub,Blue Cat Brew Pub,OR,-90.5743475,41.51173,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJy2U89oDIuFQRAauWT_duiss,brew+pub,Sunriver Brewing Co. - Galveston Pub,OR,-121.3271391,44.05648679999999,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJo1yKZvDUyFQRpVlWgWcJHs0,brew+pub,Klamath Basin Brewing Co,OR,-121.7764601,42.22799029999999,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJ25Xwaa_4v1QRNjrfLzhtwc0,brew+pub,Gilgamesh Brewing,OR,-123.0192899,44.906059,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJN24Ia7CS6lQRM0An5RUI9CY,brew+pub,McMenamins Lighthouse Brewpub,OR,-124.0050939,44.9967275,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJGbzThjIPlVQRb_JXSFKcYBg,brew+pub,McMenamins Oak Hills Brewpub,OR,-122.8301336,45.5311086,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJ9aev09EKIocRDlkA6diwJ_0,brew+pub,Alien Brewpub,OR,-106.571126,35.1041497,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJH4D-gd-klFQRWkQK0CqQJiI,brew+pub,Pelican Brewing,OR,-123.9619559,45.8881834,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJ3-LJPEvgEYgRqCKZFclLQaE,brew+pub,3 Floyds Brewpub,OR,-87.5168114,41.5355252,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJ61M1rvq3t4kRhvOEMNdSEm4,brew+pub,Right Proper Brewing Company,OR,-77.0213678,38.915437,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BOR&region=US
ChIJj2hgXm8fxokRhx0BXXFVzYk,brew+pub,Joboy's Brew Pub,PA,-76.3061092,40.15720779999999,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJg2HT77DyxokRo4vkusiTpCw,brew+pub,McKenzie Brew House,PA,-75.54297799999999,40.039943,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJTXcLOcf6xokR6xHtjp9SxHc,brew+pub,McKenzie Brew House,PA,-75.5435004,39.8620321,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJOR7EYNPhyIkRMCM7os9ZFng,brew+pub,Market Cross Pub & Brewery,PA,-77.188588,40.203384,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJ4zAj2AOWxokRDyk-yW5OXpo,brew+pub,Conshohocken Brewing Company - Bridgeport Brewpub,PA,-75.344704,40.108406,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJcddsMXqTxokRRuUjV6OB_og,brew+pub,McKenzie Brew House,PA,-75.44441499999999,40.069758,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJa9Qu2oq_M4gRXSj5SOdlxzQ,brew+pub,Stone Church Brewpub,PA,-80.4519305,41.2255206,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJ7Q1QuBVayIkR0Cb3Y7gdxZE,brew+pub,Warehouse Gourmet Bistro & Brewpub,PA,-76.98925729999999,39.802587,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJywG0s-anzokR6-TmFr29i58,brew+pub,Otto's Pub and Brewery,PA,-77.912219,40.8110117,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJ7Xn0Zz9lz4kRQz_nSwWo_iI,brew+pub,Old Forge Brewing Company,PA,-76.61692359999999,40.9628899,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJ47zTaW1XMogRY6tjKTLC8Ps,brew+pub,Voodoo Brewery & Brewpub,PA,-80.1546767,41.6373557,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJP_JcmwU_z4kRq5YW6zgxEA0,brew+pub,Selin's Grove Brewing Company,PA,-76.861308,40.800905,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJJ-xhiv89xIkRnxX2Tc941jo,brew+pub,Lost Tavern Brewing,PA,-75.341357,40.580908,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJp2lP6l-kxokRjZ_DcMVW3vc,brew+pub,Iron Hill Brewery & Restaurant,PA,-75.22279100000002,40.210113,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJ6z4hjLyQxokRFG9CDo4y2as,brew+pub,Appalachian Brewing Company of Collegeville,PA,-75.45245,40.18553199999999,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJG7syICKoxokRr1Zbtx2H1io,brew+pub,Doylestown Brewing Co - Hops Bar and Grill,PA,-75.1291129,40.3104765,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJ3ZHz_fokxokRtNFs6ZO5jVo,brew+pub,Spring House Brewing Company,PA,-76.3083551,40.0299714,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJ5T7eBTqHxYkRE70D3EyZffQ,brew+pub,Turkey Hill Brewing Company,PA,-76.4261224,41.024728,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJoYXGnEbxxokRD-nE8iG2-nQ,brew+pub,Iron Hill Brewery & Restaurant,PA,-75.60548779999999,39.9605274,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BPA&region=US
ChIJC2NK3jVP5IkRL9XxQvf2Bk4,brew+pub,Brutopia Brewery & Kitchen,RI,-71.47169099999999,41.789838,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJPRtGjBJF5IkRn6K-qqw3mVc,brew+pub,Trinity Brewhouse,RI,-71.416733,41.822429,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJW2YEDNyu5YkR4sr4v4wMqgY,brew+pub,Coddington Brewing Co,RI,-71.30562499999999,41.518547,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJea65bhFF5IkRd6KFhzBEc0A,brew+pub,Union Station Brewery,RI,-71.4140437,41.825567,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJxXo3BOZc5IkRqONHbdgaQv4,brew+pub,BOUNDARY BREWHOUSE,RI,-71.3534516,41.896583,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJtShuF6JK5IkRC-LMrYbRSV0,brew+pub,Brew Masters,RI,-71.5658128,41.6902332,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJv8QeYp9E5IkRupxMy-7809U,brew+pub,Bucket Brewery,RI,-71.39856999999999,41.859778,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJm8yaODa55YkR-6JMV6O4P-Y,brew+pub,Mews Tavern,RI,-71.5026649,41.4360985,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJmX3MpzFD5IkRAc2bsor8tw0,brew+pub,Valley Park Pub,RI,-71.3902705,41.9000642,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJXzTsrDlF5IkRnbfR5OCChhA,brew+pub,Wickenden Pub,RI,-71.3968108,41.8196799,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJxUWOnzez5YkRx55DvY1cacQ,brew+pub,The Trap,RI,-71.45083939999999,41.6443772,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJP9neMdjy5YkRHtGS5kPL8B8,brew+pub,Mohegan Cafe & Brewery,RI,-71.5586552,41.173002,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJocD2ERNF5IkRM_DsDo9yYS8,brew+pub,The Malted Barley,RI,-71.4140429,41.8216481,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJVytbQqwn5IkRPQ8yYMQt_g4,brew+pub,The Crossings Restaurant & Brew Pub,RI,-71.9081515,41.9144685,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJswgxvIq25YkRMvNbbJvAbOw,brew+pub,Tilted Barn Brewery,RI,-71.5235871,41.5698168,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJ5RVY36FE5IkRSRn28_QrRAw,brew+pub,Crooked Current Brewery,RI,-71.405699,41.872561,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJUdNft2u55YkRoUdwYOi2biQ,brew+pub,Whalers Brewing Company,RI,-71.4963774,41.4502329,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJw8gXvYhO5IkRZ1oPqyPlBKU,brew+pub,Grid Iron Ale House & Grille,RI,-71.4344857,41.7375245,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJVcCk41lP5IkRNkcKmb1jhMw,brew+pub,Underground Billards,RI,-71.46512779999999,41.8053635,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJqaRxGj5F5IkRVoSzuz-KZB8,brew+pub,Wild Colonial Tavern,RI,-71.4056896,41.8223108,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BRI&region=US
ChIJvzLyYx-X-IgR5MUHgRx9Uo8,brew+pub,Old Mill Brewpub,SC,-81.2295043,33.9772866,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJR_PMUVCQ-IgRF276mfVK-58,brew+pub,Krafty Draft Brew Pub LLC,SC,-81.3056986,33.9879411,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJx0Y3yNExWIgRyNci60wF8go,brew+pub,Blue Ridge Brewing Company,SC,-82.22631,34.9361249,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJH63aj_9jVYgRE4GJ450N_O4,brew+pub,Southern Hops Brewing Co,SC,-79.831987,34.17431,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJB-9V-ym7-IgRsa3TKXqbuhw,brew+pub,Hunter-Gatherer Brewery,SC,-81.031499,33.997379,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJ1aTHouW6-IgRgQGuPvDnB2E,brew+pub,Conquest Brewing Company,SC,-81.0251277,33.9698613,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJuya0lAhN-IgRdhw3gJD8RqE,brew+pub,Aiken Brewing Company,SC,-81.7226898,33.5602765,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJB8YsDvZ6_ogR0t-pyYrZcvk,brew+pub,Edmund's Oast,SC,-79.9473478,32.8099229,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJRf8yPvmIVogRSI9xx-EikzQ,brew+pub,Legal Remedy Brewing,SC,-81.02513809999999,34.9302849,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJH3ok_Xd7_ogRoR93ME-9fMI,brew+pub,Frothy Beard Brewing Company,SC,-79.9986907,32.813104,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJL4y4vRNnVYgRlPJjwg3Tlbc,brew+pub,Local Motive Brewing,SC,-79.76618049999999,34.1979053,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJDbSCy_54_ogRsajnAWDjJ2E,brew+pub,Famulari's Brewing & Pizza Co.,SC,-79.9677999,32.7157588,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJVySZaVx6_ogRiecbSfxg9cA,brew+pub,Palmetto Brewing Co.,SC,-79.9458841,32.8013833,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJgwAjiVo3AIkRcm2TUyP33Wc,brew+pub,Quigley's Pint & Plate,SC,-79.1004075,33.4850642,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJiYl1-zYwWIgREGEFWB-VQkI,brew+pub,Upstate Craft Beer Co.,SC,-82.4066209,34.8385698,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJg1ezaXt5_ogRS3OzuWa1ymY,brew+pub,Tradesman Brewing Co.,SC,-79.953023,32.821529,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJUejkYNxk_ogRiVD3XjsB06U,brew+pub,COAST Brewing Company,SC,-79.9720038,32.8735877,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJdQFsPyVxV4gRUrc9QKynrak,brew+pub,New Groove Artisan Brewery,SC,-81.9885322,35.0524497,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJVRpvTsFw_IgRKnHm9gT2qSw,brew+pub,Hilton Head Brewing Company - Brewery,SC,-80.7044078,32.2221525,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSC&region=US
ChIJq8FQRtNcfYcRIWLjSwXijMA,brew+pub,Firehouse Brewing Company,SD,-103.2275762,44.0814027,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJL3ff16mjiYcR5pt9HVzbNL0,brew+pub,Wooden Legs Brewing Company,SD,-96.799634,44.310429,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJLz764NrXzFIRWEp-Vr0xKcY,brew+pub,Dempsey's Brewery Restaurant & Pub,SD,-97.11393699999999,44.902844,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJf46fXqlU2YAREZUMtItQ2QA,brew+pub,Karl Strauss Brewing Company,SD,-117.1672395,32.7174373,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJOW5OdOpV2YARkAY5ifeNSUM,brew+pub,San Diego Brewing Company,SD,-117.099174,32.7921228,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJDw6U-1tT2YARhSTOYKwjicE,brew+pub,Half Door Brewing Co.,SD,-117.1562712,32.7102646,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJoSMakKK1jocRPWar50E9-3Q,brew+pub,WoodGrain Brewing Co.,SD,-96.72728529999999,43.5470692,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJuSYv5PLLjocRP_ssoKumXrQ,brew+pub,Remedy Brewing Company,SD,-96.7220306,43.5478245,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJe2mxKH5T2YARTAAOb1Y-aek,brew+pub,South Park Brewing Company,SD,-117.1300818,32.7216794,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
ChIJSbpBYtVCfYcRrxOPAWHMcfc,brew+pub,Hay Camp Brewing Company,SD,-103.2282639,44.078707,brewery,https://maps.googleapis.com/maps/api/place/textsearch/json?key=AIzaSyCKha8eMHL2hgvClp8eklQwjcV6zPSyL1Q&query=brew%2Bpub%2Bin%2BSD&region=US
